token,offset,surprisal,openai_engine,model,id,created,string_id
 for,44,2.3161786,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 all,48,4.470572,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 the,52,0.94519717,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 other,56,3.2976499,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 drops,62,10.090173,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 had,68,3.1745315,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 been,72,2.2029426,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 changed,77,6.3772244,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 into,85,1.978037,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 fine,90,6.549949,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 mist,95,3.5690916,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 or,100,4.685234,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 vapor,103,2.6596882,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 and,109,2.8485818,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 Aqua,113,14.644417,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 could,118,4.2968707,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 not,124,1.2185937,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 see,128,1.0619742,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
 them,132,1.5733547,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
.,137,0.86195266,ada,ada:2020-05-03,cmpl-4A6WnSFW79qSXXovZ88GfRj4vlGuj,1638313721,2_7
Do,0,,ada,ada:2020-05-03,cmpl-4A6WnxuTQ6zgJfVuonX7gsbN03jEP,1638313721,2_8
 you,2,1.2839801,ada,ada:2020-05-03,cmpl-4A6WnxuTQ6zgJfVuonX7gsbN03jEP,1638313721,2_8
 know,6,2.0351052,ada,ada:2020-05-03,cmpl-4A6WnxuTQ6zgJfVuonX7gsbN03jEP,1638313721,2_8
 what,11,1.5208,ada,ada:2020-05-03,cmpl-4A6WnxuTQ6zgJfVuonX7gsbN03jEP,1638313721,2_8
 vapor,16,13.199033,ada,ada:2020-05-03,cmpl-4A6WnxuTQ6zgJfVuonX7gsbN03jEP,1638313721,2_8
 is,22,2.1199343,ada,ada:2020-05-03,cmpl-4A6WnxuTQ6zgJfVuonX7gsbN03jEP,1638313721,2_8
?,25,1.0452267,ada,ada:2020-05-03,cmpl-4A6WnxuTQ6zgJfVuonX7gsbN03jEP,1638313721,2_8
If,0,,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 you,2,0.895629,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 breathe,6,10.428101,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 into,14,3.3794188,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 the,19,1.0106671,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 air,23,2.4387014,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
",",27,1.3882793,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 when,28,5.641562,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 it,33,2.660253,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 is,36,2.1725526,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 cold,39,3.6530917,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 enough,44,5.713839,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
",",51,0.60652554,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 you,52,1.0229243,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 will,56,1.0455669,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 see,61,3.142421,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 it,65,3.4619498,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 coming,68,4.1564083,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 out,75,1.7431093,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 of,79,1.1322609,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 your,82,0.54038143,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 mouth,87,1.1603508,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 thick,93,10.606328,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 and,99,0.9485581,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 fast,103,4.8478837,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 like,108,3.5825975,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
 steam,113,4.197475,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
.,119,0.5416866,ada,ada:2020-05-03,cmpl-4A6WnUHHpFM1kZcVDtoOvFXIxKuhS,1638313721,2_9
When,0,,ada,ada:2020-05-03,cmpl-4A6WnJ4sDRAots1m6tWrig2NtZFHm,1638313721,2_10
 the,4,2.086237,ada,ada:2020-05-03,cmpl-4A6WnJ4sDRAots1m6tWrig2NtZFHm,1638313721,2_10
 vapor,8,10.189416,ada,ada:2020-05-03,cmpl-4A6WnJ4sDRAots1m6tWrig2NtZFHm,1638313721,2_10
 is,14,1.9978341,ada,ada:2020-05-03,cmpl-4A6WnJ4sDRAots1m6tWrig2NtZFHm,1638313721,2_10
 quite,17,9.07428,ada,ada:2020-05-03,cmpl-4A6WnJ4sDRAots1m6tWrig2NtZFHm,1638313721,2_10
 near,23,5.733944,ada,ada:2020-05-03,cmpl-4A6WnJ4sDRAots1m6tWrig2NtZFHm,1638313721,2_10
 the,28,0.7942429,ada,ada:2020-05-03,cmpl-4A6WnJ4sDRAots1m6tWrig2NtZFHm,1638313721,2_10
 earth,32,5.990512,ada,ada:2020-05-03,cmpl-4A6WnJ4sDRAots1m6tWrig2NtZFHm,1638313721,2_10
",",38,1.0710893,ada,ada:2020-05-03,cmpl-4A6WnJ4sDRAots1m6tWrig2NtZFHm,1638313721,2_10
 we,39,3.8021011,ada,ada:2020-05-03,cmpl-4A6WnJ4sDRAots1m6tWrig2NtZFHm,1638313721,2_10
 call,42,4.5387983,ada,ada:2020-05-03,cmpl-4A6WnJ4sDRAots1m6tWrig2NtZFHm,1638313721,2_10
 it,47,0.3067531,ada,ada:2020-05-03,cmpl-4A6WnJ4sDRAots1m6tWrig2NtZFHm,1638313721,2_10
 ',50,3.645927,ada,ada:2020-05-03,cmpl-4A6WnJ4sDRAots1m6tWrig2NtZFHm,1638313721,2_10
f,52,4.2217655,ada,ada:2020-05-03,cmpl-4A6WnJ4sDRAots1m6tWrig2NtZFHm,1638313721,2_10
og,53,2.3575377,ada,ada:2020-05-03,cmpl-4A6WnJ4sDRAots1m6tWrig2NtZFHm,1638313721,2_10
'.,55,1.9371113,ada,ada:2020-05-03,cmpl-4A6WnJ4sDRAots1m6tWrig2NtZFHm,1638313721,2_10
 Into,0,,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 vapor,5,13.223767,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 the,11,5.299643,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 water,15,4.2351947,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 drops,21,5.5795965,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 that,27,5.6531906,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 danced,32,10.554937,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 in,39,1.6414602,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 the,42,0.55586165,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 ocean,46,8.346546,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 had,52,4.87821,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 been,56,2.3895347,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 changed,61,6.6294765,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
",",69,3.0770235,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 because,70,6.1825056,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 in,78,3.7183883,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 their,81,3.0340288,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 own,87,5.1833534,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 shape,91,6.0250506,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 they,97,0.7251747,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 were,102,1.337738,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 too,107,5.544851,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 heavy,111,4.2769346,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 for,117,1.3026891,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 the,121,0.78342015,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 sun,125,5.0448565,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
be,129,4.9036756,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
ams,131,0.0020957042,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 that,134,2.7036288,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 the,139,5.083834,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 sun,143,3.503135,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 let,147,7.204647,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 out,151,3.735312,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 to,155,2.341237,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
 carry,158,5.0706744,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
.,164,2.9217641,ada,ada:2020-05-03,cmpl-4A6WnFsAtv4DwIz0YJC406KOz6OLV,1638313721,2_11
Higher,0,,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 and,6,3.8334267,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 higher,10,3.3329859,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 they,17,3.5792482,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 sailed,22,8.536326,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
",",29,1.1387599,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 and,30,1.5763109,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 though,34,6.513315,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 it,41,3.1736903,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 was,44,0.6021122,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 grand,48,10.015063,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
",",54,1.7966253,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 Aqua,55,15.349164,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 and,60,3.4955208,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 his,64,5.414595,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 friends,68,3.06018,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 were,76,1.5040776,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 like,81,6.2267513,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 fish,86,4.3528104,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 out,91,2.8310902,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 of,95,0.011360463,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 water,98,0.015864056,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
",",104,1.8601787,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 so,105,3.9914765,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 they,108,1.5382267,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 grew,113,6.139137,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 quite,118,5.8370304,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
 dizz,124,7.5734043,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
y,129,0.0030584782,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
.,130,1.2610201,ada,ada:2020-05-03,cmpl-4A6Wn4RnCA6VyipefG35IZL4SbR6v,1638313721,2_12
They,0,,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 enjoyed,4,8.491483,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 looking,12,7.4530582,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 down,20,4.0691695,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 on,25,1.4752063,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 the,28,0.9895323,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 world,32,4.7204905,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 below,38,3.5240715,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
",",44,1.7046673,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 while,45,4.572005,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 the,51,1.8811451,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 wind,55,5.983246,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 scattered,60,8.194237,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 them,70,4.253036,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 across,75,2.5643172,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 the,82,0.3266397,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 four,86,7.515344,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 corners,91,1.5053909,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 of,99,0.061965097,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 the,102,0.21349753,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 earth,106,2.2151227,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
",",112,1.9296254,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 but,113,3.7192523,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 after,117,5.723937,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 a,123,0.9991003,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 while,125,0.5038173,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 it,131,2.9333205,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 grew,134,2.9558196,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 nearly,139,8.934552,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 time,146,6.21105,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 for,151,1.1801656,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 the,155,1.430649,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 sun,159,2.7822342,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 to,163,0.11405073,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 go,166,3.7815993,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 to,169,4.108028,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
 bed,172,1.5516038,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
.,176,0.8392908,ada,ada:2020-05-03,cmpl-4A6WnW9eqwRZxzbtpD2xsqBh5yHSR,1638313721,2_13
He,0,,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 became,2,5.824052,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 very,9,4.796401,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 red,14,8.233288,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 in,18,1.013088,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 the,21,0.008149865,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 face,25,0.019368414,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
",",30,1.4682547,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 and,31,1.1363529,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 began,35,4.007175,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 to,41,0.351418,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 sink,44,7.1057363,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 lower,49,4.370343,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 and,55,0.47256705,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 lower,59,0.020020632,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
",",65,1.9299955,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 until,66,1.1724998,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 suddenly,72,4.93131,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 he,81,0.4000132,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 went,84,4.6877866,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 clear,89,7.675507,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 out,95,1.5789634,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 of,99,0.21702,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
 sight,102,1.1581302,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
!,108,5.500908,ada,ada:2020-05-03,cmpl-4A6Wn2DsUyJhnX1O38BbJgja4D6bH,1638313721,2_14
Poor,0,,ada,ada:2020-05-03,cmpl-4A6WnKeAHGGvRqIRV1Tlys8x2rcVC,1638313721,2_15
 little,4,6.4089684,ada,ada:2020-05-03,cmpl-4A6WnKeAHGGvRqIRV1Tlys8x2rcVC,1638313721,2_15
 Aqua,11,12.525902,ada,ada:2020-05-03,cmpl-4A6WnKeAHGGvRqIRV1Tlys8x2rcVC,1638313721,2_15
",",16,4.5575266,ada,ada:2020-05-03,cmpl-4A6WnKeAHGGvRqIRV1Tlys8x2rcVC,1638313721,2_15
 frightened,17,10.386853,ada,ada:2020-05-03,cmpl-4A6WnKeAHGGvRqIRV1Tlys8x2rcVC,1638313721,2_15
 by,28,2.3034596,ada,ada:2020-05-03,cmpl-4A6WnKeAHGGvRqIRV1Tlys8x2rcVC,1638313721,2_15
 the,31,0.76106125,ada,ada:2020-05-03,cmpl-4A6WnKeAHGGvRqIRV1Tlys8x2rcVC,1638313721,2_15
 impending,35,6.5993304,ada,ada:2020-05-03,cmpl-4A6WnKeAHGGvRqIRV1Tlys8x2rcVC,1638313721,2_15
 cold,45,6.288067,ada,ada:2020-05-03,cmpl-4A6WnKeAHGGvRqIRV1Tlys8x2rcVC,1638313721,2_15
