token,offset,surprisal,model,string_id
a,40,2.092519760131836,openai-gpt,2_21
flour,41,12.359504699707031,openai-gpt,2_21
mill,46,2.428393840789795,openai-gpt,2_21
that,50,3.0664327144622803,openai-gpt,2_21
was,54,1.0270918607711792,openai-gpt,2_21
standing,57,4.878772735595703,openai-gpt,2_21
on,65,1.8166736364364624,openai-gpt,2_21
the,67,1.1712327003479004,openai-gpt,2_21
bank,70,3.328127384185791,openai-gpt,2_21
.,74,1.1709951162338257,openai-gpt,2_21
inside,0,,openai-gpt,2_22
the,6,1.7276194095611572,openai-gpt,2_22
mill,9,9.122783660888672,openai-gpt,2_22
",",13,1.5811063051223755,openai-gpt,2_22
the,14,2.886702299118042,openai-gpt,2_22
water,17,5.232138633728027,openai-gpt,2_22
drops,22,6.794576168060303,openai-gpt,2_22
saw,27,10.059652328491211,openai-gpt,2_22
two,30,7.25065803527832,openai-gpt,2_22
great,33,5.800888538360596,openai-gpt,2_22
stones,38,4.64381217956543,openai-gpt,2_22
",",44,1.9754550457000732,openai-gpt,2_22
which,45,3.932549476623535,openai-gpt,2_22
the,50,4.1613054275512695,openai-gpt,2_22
big,53,6.580339431762695,openai-gpt,2_22
wheel,56,5.453859329223633,openai-gpt,2_22
kept,61,5.584467887878418,openai-gpt,2_22
whizzing,65,11.166216850280762,openai-gpt,2_22
round,73,3.5773367881774902,openai-gpt,2_22
and,78,0.8441548347473145,openai-gpt,2_22
round,81,0.009268353693187237,openai-gpt,2_22
.,86,1.1045513153076172,openai-gpt,2_22
the,0,,openai-gpt,2_23
stones,3,8.386670112609863,openai-gpt,2_23
",",9,2.1030802726745605,openai-gpt,2_23
smoothed,10,9.961884498596191,openai-gpt,2_23
by,18,3.28629469871521,openai-gpt,2_23
the,20,0.9807192087173462,openai-gpt,2_23
spinning,23,9.908905029296875,openai-gpt,2_23
",",31,3.0693867206573486,openai-gpt,2_23
were,32,5.998002529144287,openai-gpt,2_23
busy,36,9.918047904968262,openai-gpt,2_23
grinding,40,5.588045120239258,openai-gpt,2_23
the,48,2.754830837249756,openai-gpt,2_23
wheat,51,8.648300170898438,openai-gpt,2_23
into,56,1.23866868019104,openai-gpt,2_23
flour,60,3.1889843940734863,openai-gpt,2_23
and,65,2.266591787338257,openai-gpt,2_23
the,68,3.5822296142578125,openai-gpt,2_23
corn,71,3.7026712894439697,openai-gpt,2_23
into,75,0.47376129031181335,openai-gpt,2_23
golden,79,8.302501678466797,openai-gpt,2_23
meal,85,8.718935012817383,openai-gpt,2_23
.,89,0.8277660608291626,openai-gpt,2_23
but,0,,openai-gpt,2_24
what,3,4.986562728881836,openai-gpt,2_24
giant,7,12.657878875732422,openai-gpt,2_24
do,12,6.803527355194092,openai-gpt,2_24
you,14,0.1852179616689682,openai-gpt,2_24
suppose,17,4.207066059112549,openai-gpt,2_24
it,24,2.144556760787964,openai-gpt,2_24
was,26,1.607250690460205,openai-gpt,2_24
who,29,5.867652416229248,openai-gpt,2_24
could,32,5.805907249450684,openai-gpt,2_24
turn,37,4.931277275085449,openai-gpt,2_24
and,41,4.849717140197754,openai-gpt,2_24
swing,44,7.344412326812744,openai-gpt,2_24
that,49,1.3516544103622437,openai-gpt,2_24
tremendous,53,7.877178192138672,openai-gpt,2_24
wheel,63,9.578288078308105,openai-gpt,2_24
?,68,0.9300307631492615,openai-gpt,2_24
no,0,,openai-gpt,2_25
giant,2,9.943095207214355,openai-gpt,2_25
at,7,7.617068290710449,openai-gpt,2_25
all,9,0.7012726664543152,openai-gpt,2_25
.,12,0.7403256297111511,openai-gpt,2_25
it,0,,openai-gpt,2_26
was,2,1.4962983131408691,openai-gpt,2_26
just,5,3.9182374477386475,openai-gpt,2_26
our,9,6.805679798126221,openai-gpt,2_26
tiny,12,7.894436359405518,openai-gpt,2_26
little,16,1.6365351676940918,openai-gpt,2_26
water,22,9.501612663269043,openai-gpt,2_26
drops,27,8.08535099029541,openai-gpt,2_26
",",32,2.09759521484375,openai-gpt,2_26
who,33,7.593864917755127,openai-gpt,2_26
sprang,36,9.915969848632812,openai-gpt,2_26
on,42,4.762115001678467,openai-gpt,2_26
it,44,4.5722198486328125,openai-gpt,2_26
by,46,5.788384437561035,openai-gpt,2_26
hundreds,48,9.668907165527344,openai-gpt,2_26
and,56,2.8980655670166016,openai-gpt,2_26
thousands,59,0.5426064729690552,openai-gpt,2_26
",",68,2.0744712352752686,openai-gpt,2_26
and,69,1.6868330240249634,openai-gpt,2_26
whirled,72,9.873553276062012,openai-gpt,2_26
it,79,2.3806068897247314,openai-gpt,2_26
over,81,4.913723945617676,openai-gpt,2_26
and,85,0.9990827441215515,openai-gpt,2_26
over,88,0.02684255689382553,openai-gpt,2_26
.,92,1.9880493879318237,openai-gpt,2_26
it,0,,openai-gpt,2_27
was,2,1.4962983131408691,openai-gpt,2_27
lucky,5,8.510631561279297,openai-gpt,2_27
for,10,1.9848459959030151,openai-gpt,2_27
the,13,3.126368999481201,openai-gpt,2_27
water,16,7.609508514404297,openai-gpt,2_27
drops,21,8.64303207397461,openai-gpt,2_27
that,26,0.7641518115997314,openai-gpt,2_27
the,30,3.8037779331207275,openai-gpt,2_27
brook,33,9.203042984008789,openai-gpt,2_27
where,38,7.9612016677856445,openai-gpt,2_27
they,43,1.5285053253173828,openai-gpt,2_27
were,47,1.4809825420379639,openai-gpt,2_27
swimming,51,2.8721041679382324,openai-gpt,2_27
next,59,8.130345344543457,openai-gpt,2_27
emptied,63,11.055649757385254,openai-gpt,2_27
into,70,1.6754432916641235,openai-gpt,2_27
a,74,0.8865296244621277,openai-gpt,2_27
beautiful,75,7.8561811447143555,openai-gpt,2_27
pond,84,2.561976432800293,openai-gpt,2_27
where,88,4.807402610778809,openai-gpt,2_27
ducks,93,5.58256721496582,openai-gpt,2_27
and,98,1.0944103002548218,openai-gpt,2_27
geese,101,1.0140687227249146,openai-gpt,2_27
were,106,2.35453462600708,openai-gpt,2_27
living,110,6.500513553619385,openai-gpt,2_27
peacefully,116,3.8219494819641113,openai-gpt,2_27
.,126,0.46950963139533997,openai-gpt,2_27
aqua,0,,openai-gpt,2_28
liked,4,10.316722869873047,openai-gpt,2_28
to,9,1.8577282428741455,openai-gpt,2_28
play,11,2.8271381855010986,openai-gpt,2_28
hide,15,4.62921142578125,openai-gpt,2_28
-,19,0.6971464157104492,openai-gpt,2_28
and,20,0.02699480578303337,openai-gpt,2_28
-,23,0.0008849757141433656,openai-gpt,2_28
seek,24,0.013481056317687035,openai-gpt,2_28
in,28,1.923928141593933,openai-gpt,2_28
this,30,4.13934326171875,openai-gpt,2_28
pond,34,6.724743843078613,openai-gpt,2_28
",",38,1.649093747138977,openai-gpt,2_28
and,39,1.5733155012130737,openai-gpt,2_28
it,42,3.3262548446655273,openai-gpt,2_28
was,44,0.5823697447776794,openai-gpt,2_28
his,47,4.335691928863525,openai-gpt,2_28
brother,50,5.283291339874268,openai-gpt,2_28
water,57,11.803403854370117,openai-gpt,2_28
drop,62,10.741447448730469,openai-gpt,2_28
who,66,1.575454831123352,openai-gpt,2_28
he,69,7.639688014984131,openai-gpt,2_28
fooled,71,8.575814247131348,openai-gpt,2_28
by,77,4.327596664428711,openai-gpt,2_28
swimming,79,4.276802062988281,openai-gpt,2_28
to,87,3.441685199737549,openai-gpt,2_28
a,89,3.6897270679473877,openai-gpt,2_28
big,90,4.517857551574707,openai-gpt,2_28
pool,93,5.062265396118164,openai-gpt,2_28
of,97,4.199244976043701,openai-gpt,2_28
water,99,1.0725232362747192,openai-gpt,2_28
and,104,2.676406145095825,openai-gpt,2_28
pretending,107,4.538094520568848,openai-gpt,2_28
to,117,0.4118940234184265,openai-gpt,2_28
hide,119,4.390198707580566,openai-gpt,2_28
there,123,3.339754104614258,openai-gpt,2_28
",",128,2.665087938308716,openai-gpt,2_28
but,129,2.7240540981292725,openai-gpt,2_28
then,132,3.5891647338867188,openai-gpt,2_28
sneaking,136,6.61761474609375,openai-gpt,2_28
under,144,6.7367167472839355,openai-gpt,2_28
a,149,1.8548834323883057,openai-gpt,2_28
rock,150,2.8529858589172363,openai-gpt,2_28
into,154,6.25954532623291,openai-gpt,2_28
an,158,3.9917385578155518,openai-gpt,2_28
obscured,160,10.36203384399414,openai-gpt,2_28
little,168,5.326007843017578,openai-gpt,2_28
puddle,174,7.206800937652588,openai-gpt,2_28
.,180,1.3384441137313843,openai-gpt,2_28
his,0,,openai-gpt,2_29
brother,3,5.4043378829956055,openai-gpt,2_29
had,10,3.2920303344726562,openai-gpt,2_29
blatantly,13,10.981695175170898,openai-gpt,2_29
peeked,22,10.540322303771973,openai-gpt,2_29
and,28,4.062453746795654,openai-gpt,2_29
even,31,5.291927814483643,openai-gpt,2_29
followed,35,6.794829368591309,openai-gpt,2_29
aqua,43,17.615676879882812,openai-gpt,2_29
as,47,3.666027069091797,openai-gpt,2_29
he,49,1.6411454677581787,openai-gpt,2_29
entered,51,4.091653347015381,openai-gpt,2_29
the,58,0.35704323649406433,openai-gpt,2_29
big,61,7.714529037475586,openai-gpt,2_29
pool,64,6.906836032867432,openai-gpt,2_29
of,68,3.317934513092041,openai-gpt,2_29
water,70,0.7037281394004822,openai-gpt,2_29
",",75,2.1664979457855225,openai-gpt,2_29
so,76,4.717557907104492,openai-gpt,2_29
when,78,4.996817111968994,openai-gpt,2_29
he,82,1.0151053667068481,openai-gpt,2_29
searched,84,8.527132987976074,openai-gpt,2_29
there,92,6.742901802062988,openai-gpt,2_29
and,97,4.923550128936768,openai-gpt,2_29
could,100,4.450439929962158,openai-gpt,2_29
not,105,2.9545693397521973,openai-gpt,2_29
find,108,0.13781443238258362,openai-gpt,2_29
him,112,1.2414414882659912,openai-gpt,2_29
",",115,0.2938113510608673,openai-gpt,2_29
he,116,0.2849990725517273,openai-gpt,2_29
was,118,3.1526007652282715,openai-gpt,2_29
extremely,121,5.857396125793457,openai-gpt,2_29
surprised,130,3.808692455291748,openai-gpt,2_29
and,139,3.0100290775299072,openai-gpt,2_29
gave,142,5.538522720336914,openai-gpt,2_29
up,146,1.5817064046859741,openai-gpt,2_29
.,148,0.9330428242683411,openai-gpt,2_29
aqua,0,,openai-gpt,2_30
liked,4,10.316722869873047,openai-gpt,2_30
this,9,3.7121222019195557,openai-gpt,2_30
pond,13,10.792076110839844,openai-gpt,2_30
where,17,6.443887710571289,openai-gpt,2_30
he,22,2.1557037830352783,openai-gpt,2_30
could,24,2.1260738372802734,openai-gpt,2_30
play,29,4.567226409912109,openai-gpt,2_30
all,33,3.5051217079162598,openai-gpt,2_30
day,36,0.8847959041595459,openai-gpt,2_30
",",39,2.2604949474334717,openai-gpt,2_30
so,40,4.864573955535889,openai-gpt,2_30
he,42,0.7039790153503418,openai-gpt,2_30
stayed,44,4.621185779571533,openai-gpt,2_30
a,50,4.954987049102783,openai-gpt,2_30
good,51,2.8204116821289062,openai-gpt,2_30
while,55,2.371114492416382,openai-gpt,2_30
",",60,1.8582627773284912,openai-gpt,2_30
sailing,61,8.59477424621582,openai-gpt,2_30
up,68,4.249466419219971,openai-gpt,2_30
and,70,0.6075320243835449,openai-gpt,2_30
down,73,0.027138561010360718,openai-gpt,2_30
",",77,2.701681613922119,openai-gpt,2_30
taking,78,4.0565643310546875,openai-gpt,2_30
the,84,2.7645082473754883,openai-gpt,2_30
ducks,87,6.884578704833984,openai-gpt,2_30
',92,5.298802375793457,openai-gpt,2_30
backs,93,6.6249918937683105,openai-gpt,2_30
for,98,3.924478530883789,openai-gpt,2_30
ships,101,12.659087181091309,openai-gpt,2_30
and,106,1.3439795970916748,openai-gpt,2_30
the,109,3.5351998805999756,openai-gpt,2_30
frogs,112,5.104363441467285,openai-gpt,2_30
for,117,1.7356019020080566,openai-gpt,2_30
horses,120,5.645380973815918,openai-gpt,2_30
",",126,1.4499820470809937,openai-gpt,2_30
but,127,4.125890731811523,openai-gpt,2_30
after,130,5.262167453765869,openai-gpt,2_30
a,135,0.5889869928359985,openai-gpt,2_30
time,136,3.002014398574829,openai-gpt,2_30
he,140,0.5505580306053162,openai-gpt,2_30
tired,142,5.258949279785156,openai-gpt,2_30
of,147,0.30640020966529846,openai-gpt,2_30
the,149,1.3937329053878784,openai-gpt,2_30
dull,152,9.265802383422852,openai-gpt,2_30
life,156,4.263524055480957,openai-gpt,2_30
",",160,2.0117502212524414,openai-gpt,2_30
and,161,0.910561740398407,openai-gpt,2_30
he,164,1.7904281616210938,openai-gpt,2_30
and,166,6.335178852081299,openai-gpt,2_30
his,169,1.4127788543701172,openai-gpt,2_30
brothers,172,3.9458465576171875,openai-gpt,2_30
floated,180,7.863003730773926,openai-gpt,2_30
under,187,6.420571327209473,openai-gpt,2_30
a,192,2.889770269393921,openai-gpt,2_30
bridge,193,4.122576713562012,openai-gpt,2_30
for,199,4.425041198730469,openai-gpt,2_30
a,202,0.8518348336219788,openai-gpt,2_30
long,203,2.606820583343506,openai-gpt,2_30
distance,207,6.844471454620361,openai-gpt,2_30
",",215,1.178982138633728,openai-gpt,2_30
until,216,2.1646525859832764,openai-gpt,2_30
they,221,1.5341492891311646,openai-gpt,2_30
saw,225,3.5795791149139404,openai-gpt,2_30
another,228,4.406428337097168,openai-gpt,2_30
brook,235,8.585836410522461,openai-gpt,2_30
tumbling,240,5.806618690490723,openai-gpt,2_30
down,248,0.9604285955429077,openai-gpt,2_30
a,252,2.1134228706359863,openai-gpt,2_30
hillside,253,2.8244171142578125,openai-gpt,2_30
.,261,0.5640026330947876,openai-gpt,2_30
',0,,openai-gpt,2_31
come,1,6.945185661315918,openai-gpt,2_31
",",5,3.724142074584961,openai-gpt,2_31
let,6,3.1366519927978516,openai-gpt,2_31
',9,8.81293773651123,openai-gpt,2_31
s,10,7.138947486877441,openai-gpt,2_31
join,11,4.639209747314453,openai-gpt,2_31
hands,15,5.921507835388184,openai-gpt,2_31
!,20,4.07142972946167,openai-gpt,2_31
',21,0.2715628147125244,openai-gpt,2_31
cried,22,6.023338317871094,openai-gpt,2_31
aqua,27,15.443320274353027,openai-gpt,2_31
and,31,3.399693250656128,openai-gpt,2_31
because,34,11.5676908493042,openai-gpt,2_31
the,41,2.5805559158325195,openai-gpt,2_31
water,44,4.718558311462402,openai-gpt,2_31
drops,49,9.098238945007324,openai-gpt,2_31
were,54,0.7543954253196716,openai-gpt,2_31
all,58,4.964519500732422,openai-gpt,2_31
together,61,6.172109127044678,openai-gpt,2_31
",",69,0.8254399299621582,openai-gpt,2_31
overcoming,70,13.929346084594727,openai-gpt,2_31
the,80,0.629344642162323,openai-gpt,2_31
brook,83,10.889959335327148,openai-gpt,2_31
was,88,6.618939399719238,openai-gpt,2_31
child,91,11.818126678466797,openai-gpt,2_31
',96,9.931361198425293,openai-gpt,2_31
s,97,3.319424629211426,openai-gpt,2_31
play,98,0.002323310589417815,openai-gpt,2_31
.,102,0.7089670300483704,openai-gpt,2_31
it,0,,openai-gpt,2_32
was,2,1.4962983131408691,openai-gpt,2_32
by,5,7.180290222167969,openai-gpt,2_32
the,7,1.8404046297073364,openai-gpt,2_32
help,10,8.242526054382324,openai-gpt,2_32
of,14,0.06804165244102478,openai-gpt,2_32
aqua,16,14.5512056350708,openai-gpt,2_32
and,20,2.4731287956237793,openai-gpt,2_32
his,23,3.1720144748687744,openai-gpt,2_32
brothers,26,4.844593048095703,openai-gpt,2_32
that,34,3.3377280235290527,openai-gpt,2_32
the,38,2.396397352218628,openai-gpt,2_32
be,41,9.679539680480957,openai-gpt,2_32
witching,43,3.821432590484619,openai-gpt,2_32
river,51,5.840305328369141,openai-gpt,2_32
was,56,2.130293130874634,openai-gpt,2_32
able,59,4.508068084716797,openai-gpt,2_32
to,63,0.004766530357301235,openai-gpt,2_32
float,65,5.799560546875,openai-gpt,2_32
heavy,70,10.325233459472656,openai-gpt,2_32
ships,75,6.182689666748047,openai-gpt,2_32
",",80,2.94643497467041,openai-gpt,2_32
though,81,4.649470329284668,openai-gpt,2_32
not,87,2.5915915966033936,openai-gpt,2_32
so,90,2.64456844329834,openai-gpt,2_32
long,92,6.7482686042785645,openai-gpt,2_32
ago,96,1.4435049295425415,openai-gpt,2_32
it,99,1.5839922428131104,openai-gpt,2_32
was,101,1.2836068868637085,openai-gpt,2_32
only,104,4.2777276039123535,openai-gpt,2_32
a,108,1.1634821891784668,openai-gpt,2_32
little,109,4.556690216064453,openai-gpt,2_32
stream,115,4.928506851196289,openai-gpt,2_32
.,121,0.5455785393714905,openai-gpt,2_32
as,0,,openai-gpt,2_33
the,2,2.859104633331299,openai-gpt,2_33
river,5,7.188941955566406,openai-gpt,2_33
grew,10,4.718233108520508,openai-gpt,2_33
wider,14,2.676743507385254,openai-gpt,2_33
and,19,1.2482614517211914,openai-gpt,2_33
he,22,4.5929155349731445,openai-gpt,2_33
could,24,1.9034384489059448,openai-gpt,2_33
almost,29,5.274135112762451,openai-gpt,2_33
see,35,0.9405945539474487,openai-gpt,2_33
the,38,0.42250970005989075,openai-gpt,2_33
ocean,41,5.494819164276123,openai-gpt,2_33
",",46,2.7590861320495605,openai-gpt,2_33
aqua,47,9.990911483764648,openai-gpt,2_33
realized,51,13.694108963012695,openai-gpt,2_33
his,59,4.003903865814209,openai-gpt,2_33
journey,62,5.461963653564453,openai-gpt,2_33
was,69,0.8015226125717163,openai-gpt,2_33
almost,72,3.5869393348693848,openai-gpt,2_33
over,78,0.6443989276885986,openai-gpt,2_33
and,82,2.9404232501983643,openai-gpt,2_33
he,85,1.2206720113754272,openai-gpt,2_33
had,87,2.024007797241211,openai-gpt,2_33
come,90,3.7325820922851562,openai-gpt,2_33
full,94,4.496993064880371,openai-gpt,2_33
circle,98,0.0014980534324422479,openai-gpt,2_33
.,104,0.2236625999212265,openai-gpt,2_33
back,0,,openai-gpt,2_34
in,4,3.213226318359375,openai-gpt,2_34
the,6,1.322892189025879,openai-gpt,2_34
ocean,9,7.417642593383789,openai-gpt,2_34
",",14,1.642736554145813,openai-gpt,2_34
he,15,3.626283884048462,openai-gpt,2_34
felt,17,4.3988494873046875,openai-gpt,2_34
right,21,7.1811394691467285,openai-gpt,2_34
at,26,0.6663895845413208,openai-gpt,2_34
home,28,0.02209359221160412,openai-gpt,2_34
.,32,0.6635357737541199,openai-gpt,2_34
for,0,,openai-gpt,2_35
him,3,3.393540859222412,openai-gpt,2_35
",",6,1.909871220588684,openai-gpt,2_35
this,7,6.041245937347412,openai-gpt,2_35
was,11,1.8750890493392944,openai-gpt,2_35
the,14,2.0146243572235107,openai-gpt,2_35
safest,17,6.595643997192383,openai-gpt,2_35
",",23,4.096716403961182,openai-gpt,2_35
sweetest,24,4.756680011749268,openai-gpt,2_35
place,32,0.7416201233863831,openai-gpt,2_35
in,37,1.4336917400360107,openai-gpt,2_35
the,39,0.10653253644704819,openai-gpt,2_35
whole,42,2.94856333732605,openai-gpt,2_35
wide,47,2.901909351348877,openai-gpt,2_35
world,51,0.020277462899684906,openai-gpt,2_35
.,56,0.42322784662246704,openai-gpt,2_35
during,0,,openai-gpt,2_36
the,6,0.9261515140533447,openai-gpt,2_36
warm,9,7.7642717361450195,openai-gpt,2_36
summer,13,1.7198892831802368,openai-gpt,2_36
evenings,19,3.601134777069092,openai-gpt,2_36
",",27,1.443528413772583,openai-gpt,2_36
if,28,6.040740966796875,openai-gpt,2_36
you,30,1.819454550743103,openai-gpt,2_36
take,33,5.683112144470215,openai-gpt,2_36
a,37,1.8930829763412476,openai-gpt,2_36
walk,38,2.89477276802063,openai-gpt,2_36
on,42,2.2386584281921387,openai-gpt,2_36
the,44,0.14705729484558105,openai-gpt,2_36
sea,47,6.5205841064453125,openai-gpt,2_36
beach,50,5.645273208618164,openai-gpt,2_36
",",55,1.0662609338760376,openai-gpt,2_36
you,56,1.078741431236267,openai-gpt,2_36
will,59,2.4655847549438477,openai-gpt,2_36
hear,63,3.7339563369750977,openai-gpt,2_36
the,67,0.7303891181945801,openai-gpt,2_36
gentle,70,3.99276065826416,openai-gpt,2_36
rippling,76,6.805680751800537,openai-gpt,2_36
swa,84,13.34321117401123,openai-gpt,2_36
sh,87,3.677137613296509,openai-gpt,2_36
of,89,0.14735670387744904,openai-gpt,2_36
the,91,0.7484780550003052,openai-gpt,2_36
waves,94,0.19407689571380615,openai-gpt,2_36
and,99,2.6414523124694824,openai-gpt,2_36
some,102,7.215267181396484,openai-gpt,2_36
say,106,7.600078582763672,openai-gpt,2_36
that,109,1.4781910181045532,openai-gpt,2_36
it,113,2.053524971008301,openai-gpt,2_36
must,115,5.328327178955078,openai-gpt,2_36
be,119,0.35916459560394287,openai-gpt,2_36
the,121,1.131377100944519,openai-gpt,2_36
gurgling,124,8.355088233947754,openai-gpt,2_36
voices,132,6.36248254776001,openai-gpt,2_36
of,138,0.047353580594062805,openai-gpt,2_36
aqua,140,13.073508262634277,openai-gpt,2_36
and,144,2.7212743759155273,openai-gpt,2_36
his,147,7.165038108825684,openai-gpt,2_36
brother,150,4.1692399978637695,openai-gpt,2_36
water,157,8.963738441467285,openai-gpt,2_36
drops,162,9.322587966918945,openai-gpt,2_36
telling,167,8.051064491271973,openai-gpt,2_36
each,174,6.315523147583008,openai-gpt,2_36
other,178,0.021715955808758736,openai-gpt,2_36
about,183,3.500624179840088,openai-gpt,2_36
their,188,1.4609909057617188,openai-gpt,2_36
wonderful,193,6.619168281555176,openai-gpt,2_36
journey,202,4.833843231201172,openai-gpt,2_36
around,209,6.04671573638916,openai-gpt,2_36
the,215,0.1048634797334671,openai-gpt,2_36
world,218,0.7693887948989868,openai-gpt,2_36
.,223,0.2792864143848419,openai-gpt,2_36
it,0,,openai-gpt,3_1
was,2,1.4962983131408691,openai-gpt,3_1
cold,5,6.491440296173096,openai-gpt,3_1
and,9,1.6557570695877075,openai-gpt,3_1
nearly,12,7.964556694030762,openai-gpt,3_1
dark,18,2.3349924087524414,openai-gpt,3_1
on,22,5.541573524475098,openai-gpt,3_1
the,24,0.25237882137298584,openai-gpt,3_1
last,27,6.2687578201293945,openai-gpt,3_1
evening,31,4.105388641357422,openai-gpt,3_1
of,38,0.8340904712677002,openai-gpt,3_1
the,40,1.1886718273162842,openai-gpt,3_1
old,43,7.63574743270874,openai-gpt,3_1
year,46,1.618455410003662,openai-gpt,3_1
",",50,0.9668885469436646,openai-gpt,3_1
and,51,1.0479751825332642,openai-gpt,3_1
the,54,1.1748279333114624,openai-gpt,3_1
snow,57,3.8207762241363525,openai-gpt,3_1
was,61,1.0424388647079468,openai-gpt,3_1
falling,64,1.4418290853500366,openai-gpt,3_1
fast,71,4.424866676330566,openai-gpt,3_1
and,75,2.2298388481140137,openai-gpt,3_1
furious,78,2.9796061515808105,openai-gpt,3_1
.,85,0.6633161306381226,openai-gpt,3_1
a,0,,openai-gpt,3_2
little,1,3.4384398460388184,openai-gpt,3_2
girl,7,4.505992412567139,openai-gpt,3_2
no,11,7.747340202331543,openai-gpt,3_2
one,13,2.2686209678649902,openai-gpt,3_2
sheltered,16,14.35930061340332,openai-gpt,3_2
from,25,1.885047197341919,openai-gpt,3_2
the,29,1.1464171409606934,openai-gpt,3_2
gel,32,14.308674812316895,openai-gpt,3_2
id,35,4.2830095291137695,openai-gpt,3_2
air,37,5.431702613830566,openai-gpt,3_2
roamed,40,13.251724243164062,openai-gpt,3_2
through,46,3.410290241241455,openai-gpt,3_2
the,53,0.5295530557632446,openai-gpt,3_2
streets,56,2.5206785202026367,openai-gpt,3_2
with,63,4.2898173332214355,openai-gpt,3_2
a,67,1.6405525207519531,openai-gpt,3_2
bare,68,7.562734603881836,openai-gpt,3_2
head,72,3.6026082038879395,openai-gpt,3_2
and,76,0.9525374174118042,openai-gpt,3_2
naked,79,6.398899555206299,openai-gpt,3_2
feet,84,1.1929124593734741,openai-gpt,3_2
",",88,1.4351428747177124,openai-gpt,3_2
looking,89,4.128933429718018,openai-gpt,3_2
as,96,4.047578811645508,openai-gpt,3_2
poor,98,7.7593302726745605,openai-gpt,3_2
as,102,0.2604268491268158,openai-gpt,3_2
a,104,1.624366283416748,openai-gpt,3_2
church,105,6.418972015380859,openai-gpt,3_2
mouse,111,0.29540762305259705,openai-gpt,3_2
.,116,0.5109596848487854,openai-gpt,3_2
it,0,,openai-gpt,3_3
',2,8.127164840698242,openai-gpt,3_3
s,3,4.631583213806152,openai-gpt,3_3
true,4,4.649458885192871,openai-gpt,3_3
she,8,6.516994476318359,openai-gpt,3_3
had,11,3.4424047470092773,openai-gpt,3_3
on,14,7.769830703735352,openai-gpt,3_3
a,16,1.0781012773513794,openai-gpt,3_3
pair,17,2.9318301677703857,openai-gpt,3_3
of,21,0.00837232731282711,openai-gpt,3_3
slippers,23,6.334731101989746,openai-gpt,3_3
her,31,7.548218727111816,openai-gpt,3_3
mother,34,1.1746575832366943,openai-gpt,3_3
had,40,0.5191891193389893,openai-gpt,3_3
once,43,5.940629959106445,openai-gpt,3_3
given,47,1.4778016805648804,openai-gpt,3_3
her,52,0.03941872715950012,openai-gpt,3_3
when,55,2.619767189025879,openai-gpt,3_3
she,59,0.18813835084438324,openai-gpt,3_3
left,62,5.8181071281433105,openai-gpt,3_3
home,66,1.009174108505249,openai-gpt,3_3
",",70,2.0054941177368164,openai-gpt,3_3
but,71,1.1359796524047852,openai-gpt,3_3
they,74,2.35776686668396,openai-gpt,3_3
were,78,0.7110730409622192,openai-gpt,3_3
as,82,5.066434860229492,openai-gpt,3_3
much,84,3.674442768096924,openai-gpt,3_3
use,88,8.563451766967773,openai-gpt,3_3
to,91,1.1480062007904053,openai-gpt,3_3
her,93,0.05867251008749008,openai-gpt,3_3
as,96,0.23967710137367249,openai-gpt,3_3
a,98,2.1006157398223877,openai-gpt,3_3
chocolate,99,9.800549507141113,openai-gpt,3_3
teapot,108,7.181344032287598,openai-gpt,3_3
.,114,0.5105623006820679,openai-gpt,3_3
the,0,,openai-gpt,3_4
slippers,3,11.612943649291992,openai-gpt,3_4
owned,11,11.78148078918457,openai-gpt,3_4
by,16,0.556401789188385,openai-gpt,3_4
her,18,2.997842788696289,openai-gpt,3_4
mother,21,2.0768473148345947,openai-gpt,3_4
were,27,3.6549012660980225,openai-gpt,3_4
so,31,4.428757190704346,openai-gpt,3_4
large,33,3.9046716690063477,openai-gpt,3_4
that,38,1.3017059564590454,openai-gpt,3_4
the,42,2.8190817832946777,openai-gpt,3_4
emaciated,45,13.647635459899902,openai-gpt,3_4
little,54,2.867841958999634,openai-gpt,3_4
creature,60,2.875082492828369,openai-gpt,3_4
had,68,1.9264219999313354,openai-gpt,3_4
lost,71,4.797848224639893,openai-gpt,3_4
them,75,3.8812592029571533,openai-gpt,3_4
while,79,5.519695281982422,openai-gpt,3_4
running,84,3.693824529647827,openai-gpt,3_4
across,91,3.587124824523926,openai-gpt,3_4
the,97,0.18315859138965607,openai-gpt,3_4
street,100,1.8365769386291504,openai-gpt,3_4
to,106,2.466367721557617,openai-gpt,3_4
avoid,108,4.151813983917236,openai-gpt,3_4
two,113,6.91497802734375,openai-gpt,3_4
carriages,116,7.900128364562988,openai-gpt,3_4
that,125,1.742010474205017,openai-gpt,3_4
were,129,1.1347682476043701,openai-gpt,3_4
rolling,133,4.635612487792969,openai-gpt,3_4
along,140,2.7380542755126953,openai-gpt,3_4
at,145,2.311131715774536,openai-gpt,3_4
a,147,0.9162048697471619,openai-gpt,3_4
terrible,148,5.089380741119385,openai-gpt,3_4
rate,156,2.088355541229248,openai-gpt,3_4
.,160,0.3329840302467346,openai-gpt,3_4
one,0,,openai-gpt,3_5
of,3,1.2047667503356934,openai-gpt,3_5
the,5,0.8041831254959106,openai-gpt,3_5
slippers,8,10.726359367370605,openai-gpt,3_5
she,16,2.6711182594299316,openai-gpt,3_5
could,19,5.600971221923828,openai-gpt,3_5
not,24,3.164088726043701,openai-gpt,3_5
