token,offset,surprisal,openai_engine,model,id,created,string_id
 right,1271,6.118825,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 as,1277,4.5546412,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 the,1280,0.59793115,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 competition,1284,2.901176,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 was,1296,1.9150493,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 about,1300,0.664209,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 to,1306,0.0033702024,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 commence,1309,3.8531618,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
.,1318,0.0869318,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 Into,1319,9.788563,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 the,1324,0.050905477,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 air,1328,0.45721233,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 in,1332,7.7215295,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 a,1335,0.56266123,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 great,1337,2.2368805,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 flock,1343,6.264214,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 all,1349,2.501245,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 the,1353,0.0685832,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 birds,1357,0.052441817,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 flew,1363,0.9154139,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 when,1368,6.2584176,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 the,1373,0.235575,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 signal,1377,1.2849835,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 was,1384,0.1290008,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 given,1388,0.06966804,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
.,1394,0.75614035,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 The,1395,0.8888168,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 air,1399,5.9713445,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 was,1403,0.3518496,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 full,1407,2.0793471,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 of,1412,0.029185215,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 dust,1415,7.1528816,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
",",1420,1.7007025,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 and,1421,1.5906665,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 it,1425,3.125967,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 seemed,1428,2.8301783,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 as,1435,1.499811,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 if,1438,0.33119318,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 a,1441,3.0700443,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 black,1443,4.812691,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 cloud,1449,0.4080716,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 were,1455,3.2051778,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 floating,1460,4.1985865,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 over,1469,2.4960232,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 the,1474,0.060248643,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 field,1478,2.913348,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
.,1484,0.46540672,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 You,1485,5.9633107,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 could,1489,0.693689,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 hear,1495,1.8560048,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 the,1500,0.53783214,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 birds,1504,2.089055,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 ch,1510,3.2038836,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
ir,1513,0.4375431,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
ping,1515,0.07308328,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 and,1519,1.0192319,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 fl,1523,3.3737054,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
apping,1526,0.5768505,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 from,1532,4.9130855,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 fields,1537,9.165978,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 that,1544,5.267768,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 were,1549,0.3046624,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 miles,1554,1.7318184,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 away,1560,0.23264194,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
.,1565,0.27932775,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 The,1566,1.1099218,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 little,1570,1.037816,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 birds,1577,5.9696674,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 that,1583,3.581812,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 soon,1588,9.087127,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 grew,1593,4.266383,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 tired,1598,0.91398054,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 fell,1604,2.8111007,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 back,1609,1.8864225,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 quickly,1614,4.8114614,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 to,1622,2.7000954,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 earth,1625,1.0142171,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
.,1631,1.0164825,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 The,1632,0.73920923,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 fact,1636,9.413217,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 that,1641,0.31887197,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 the,1646,0.5021599,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 larger,1650,6.956148,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 ones,1657,5.58079,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 held,1662,6.1417255,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 out,1667,2.6611311,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 longer,1671,0.74576604,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
",",1678,3.487032,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 and,1679,2.0050895,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 flew,1683,3.504023,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 higher,1688,0.21032536,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 and,1695,2.4585738,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 higher,1699,0.93776786,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
",",1706,0.4290754,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 but,1707,7.382658,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 the,1711,2.936209,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 eagle,1715,1.1406642,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 flew,1721,2.4153192,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 highest,1726,1.6502484,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 of,1734,0.22135876,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 any,1737,7.8544755,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
",",1741,1.2265804,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 surprised,1742,6.2086806,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 no,1752,0.48585933,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 one,1755,0.04284568,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
.,1759,0.3795073,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 Could,1760,9.4665365,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 anyone,1766,3.0328927,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 stop,1773,6.0322227,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 the,1778,0.3632489,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 eagle,1782,0.29089287,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 that,1788,6.6667433,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 seemed,1793,4.287323,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 to,1800,0.6299925,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 be,1803,1.1578801,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 flying,1806,2.3651009,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 straight,1813,3.2542129,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 into,1822,1.7319571,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 the,1827,0.06986853,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 sun,1831,1.0819122,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
?,1835,0.26079866,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 The,1836,1.5033119,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 other,1840,3.7003524,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 birds,1846,0.03258301,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 gave,1852,4.8746552,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 out,1857,5.0023727,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 one,1861,1.6916461,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 by,1865,0.17678837,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 one,1868,0.0007811977,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 and,1872,2.660913,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 when,1876,4.77952,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 the,1881,0.70948344,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 eagle,1885,1.519958,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 saw,1891,4.421059,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 this,1895,3.7299864,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 he,1900,0.59137326,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 thought,1903,2.3948324,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
",",1911,3.0360522,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 ',1912,3.5231776,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
What,1914,3.359893,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 is,1918,2.2696629,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 the,1921,0.4340604,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 use,1925,0.93891233,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 of,1929,0.3530775,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 flying,1932,1.2841183,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 any,1939,1.2396584,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 higher,1943,0.12857984,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
?,1950,0.8260628,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 This,1951,3.5282464,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 victory,1956,5.068025,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 is,1964,0.22701561,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 in,1967,4.6870055,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 the,1970,0.19065633,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 bag,1974,0.018492611,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 and,1978,4.460983,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 I,1982,1.0252969,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 am,1984,1.7235126,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 king,1987,0.7526287,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
!',1992,1.5142226,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 Then,1994,3.4194705,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 the,1999,1.0294516,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 birds,2003,5.9291716,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 below,2009,3.9563613,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 called,2015,4.0843606,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 with,2022,6.7350903,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 one,2027,0.98778486,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 accord,2031,3.6596699,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
",",2038,0.41697642,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 ',2039,0.22313026,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
Come,2041,3.3980973,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 back,2045,1.7992477,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
",",2050,0.9992766,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 come,2051,0.71753323,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 back,2056,0.09215367,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
!,2061,1.5002848,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 It,2062,3.1866233,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 is,2065,0.39704704,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 you,2068,4.4643755,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 who,2072,0.69943833,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 must,2076,0.8726073,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 be,2081,0.81466424,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 our,2084,2.143469,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 king,2088,0.062521026,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 because,2093,5.206122,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 no,2101,3.064835,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 one,2104,0.33781883,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 can,2108,1.7809118,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 fly,2112,0.1572934,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 as,2116,1.6463878,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 high,2119,0.055742223,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 as,2124,0.02767023,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 you,2127,0.05338115,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
.',2131,1.72029,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 ',2133,2.9093883,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
Except,2135,8.594842,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 me,2141,3.1413121,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
!',2144,1.5334002,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 cried,2146,1.930559,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 a,2152,3.315741,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
 shr,2154,3.9543345,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
ill,2158,0.0030843087,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
",",2161,2.9988067,davinci,davinci:2020-05-03,cmpl-4A6Weeamw0Wcq0HpAp62pZ4xwtYWx,1638313712,4
