token,offset,surprisal,model,string_id
 brothers,4622,0.7887175679206848,gpt2,2
 that,4631,0.3016524314880371,gpt2,2
 the,4636,1.035833477973938,gpt2,2
 be,4640,8.652956008911133,gpt2,2
w,4643,4.626535415649414,gpt2,2
itching,4644,0.44519954919815063,gpt2,2
 river,4651,4.2632155418396,gpt2,2
 was,4657,2.776707887649536,gpt2,2
 able,4661,2.835491895675659,gpt2,2
 to,4666,0.006760344374924898,gpt2,2
 float,4669,4.628544807434082,gpt2,2
 heavy,4675,10.36861515045166,gpt2,2
 ships,4681,7.759549140930176,gpt2,2
",",4687,2.0064895153045654,gpt2,2
 though,4688,5.508353233337402,gpt2,2
 not,4695,3.3541274070739746,gpt2,2
 so,4699,2.6753180027008057,gpt2,2
 long,4702,4.771145820617676,gpt2,2
 ago,4707,1.1707710027694702,gpt2,2
 it,4711,2.5111842155456543,gpt2,2
 was,4714,1.0824577808380127,gpt2,2
 only,4718,2.8375637531280518,gpt2,2
 a,4723,1.5429819822311401,gpt2,2
 little,4725,2.9529640674591064,gpt2,2
 stream,4732,4.1855669021606445,gpt2,2
.,4739,0.9780059456825256,gpt2,2
 As,4740,3.716384172439575,gpt2,2
 the,4743,1.449291706085205,gpt2,2
 river,4747,2.3588404655456543,gpt2,2
 grew,4753,3.814516544342041,gpt2,2
 wider,4758,5.420207977294922,gpt2,2
 and,4764,0.9234246611595154,gpt2,2
 he,4768,6.829521656036377,gpt2,2
 could,4771,2.497145175933838,gpt2,2
 almost,4777,5.916029930114746,gpt2,2
 see,4784,0.47515857219696045,gpt2,2
 the,4788,0.9952489137649536,gpt2,2
 ocean,4792,4.772004127502441,gpt2,2
",",4798,1.139729619026184,gpt2,2
 Aqua,4799,2.357357978820801,gpt2,2
 realized,4804,4.462111473083496,gpt2,2
 his,4813,3.905052661895752,gpt2,2
 journey,4817,7.159327507019043,gpt2,2
 was,4825,0.6395809650421143,gpt2,2
 almost,4829,4.230598449707031,gpt2,2
 over,4836,0.7549301385879517,gpt2,2
 and,4841,2.484194278717041,gpt2,2
 he,4845,2.2369918823242188,gpt2,2
 had,4848,2.985927104949951,gpt2,2
 come,4852,4.1143364906311035,gpt2,2
 full,4857,4.516664981842041,gpt2,2
 circle,4862,0.18275870382785797,gpt2,2
.,4869,0.8174445033073425,gpt2,2
 Back,4870,6.452701091766357,gpt2,2
 in,4875,1.471954345703125,gpt2,2
 the,4878,0.480010062456131,gpt2,2
 ocean,4882,3.3338429927825928,gpt2,2
",",4888,0.7449828386306763,gpt2,2
 he,4889,1.2624486684799194,gpt2,2
 felt,4892,4.058235168457031,gpt2,2
 right,4897,7.893807411193848,gpt2,2
 at,4903,0.410955011844635,gpt2,2
 home,4906,0.011998621746897697,gpt2,2
.,4911,1.8528019189834595,gpt2,2
 For,4912,5.129494667053223,gpt2,2
 him,4916,4.901319980621338,gpt2,2
",",4920,0.8712902069091797,gpt2,2
 this,4921,3.1958603858947754,gpt2,2
 was,4926,1.0147705078125,gpt2,2
 the,4930,1.3510478734970093,gpt2,2
 safest,4934,7.079960823059082,gpt2,2
",",4941,3.8990139961242676,gpt2,2
 sweet,4942,6.471159934997559,gpt2,2
est,4948,0.03248368576169014,gpt2,2
 place,4951,1.4284659624099731,gpt2,2
 in,4957,1.8406020402908325,gpt2,2
 the,4960,0.2105615884065628,gpt2,2
 whole,4964,3.440194845199585,gpt2,2
 wide,4970,7.9687066078186035,gpt2,2
 world,4975,0.1862834095954895,gpt2,2
.,4981,0.7614887952804565,gpt2,2
 During,4982,7.3479461669921875,gpt2,2
 the,4989,0.8117680549621582,gpt2,2
 warm,4993,5.838258743286133,gpt2,2
 summer,4998,1.7138338088989258,gpt2,2
 evenings,5005,4.848334789276123,gpt2,2
",",5014,1.138237476348877,gpt2,2
 if,5015,4.882546424865723,gpt2,2
 you,5018,2.7895777225494385,gpt2,2
 take,5022,5.037725925445557,gpt2,2
 a,5027,0.9579728841781616,gpt2,2
 walk,5029,3.534978151321411,gpt2,2
 on,5034,2.4872899055480957,gpt2,2
 the,5037,0.4100501835346222,gpt2,2
 sea,5041,4.048151016235352,gpt2,2
 beach,5045,6.469594478607178,gpt2,2
",",5051,0.5576029419898987,gpt2,2
 you,5052,1.0818651914596558,gpt2,2
 will,5056,0.9533637762069702,gpt2,2
 hear,5061,3.426316738128662,gpt2,2
 the,5066,1.2003626823425293,gpt2,2
 gentle,5070,4.6538310050964355,gpt2,2
 r,5077,4.6308088302612305,gpt2,2
ipp,5079,3.2033448219299316,gpt2,2
ling,5082,0.013719546608626842,gpt2,2
 sw,5086,9.862993240356445,gpt2,2
ash,5089,7.219595432281494,gpt2,2
 of,5092,1.9283881187438965,gpt2,2
 the,5095,1.563858151435852,gpt2,2
 waves,5099,1.6708664894104004,gpt2,2
 and,5105,1.9720264673233032,gpt2,2
 some,5109,7.112356662750244,gpt2,2
 say,5114,7.546267986297607,gpt2,2
 that,5118,1.2377315759658813,gpt2,2
 it,5123,2.1123852729797363,gpt2,2
 must,5126,5.273141384124756,gpt2,2
 be,5131,0.5127338767051697,gpt2,2
 the,5134,1.1716303825378418,gpt2,2
 g,5138,6.916010856628418,gpt2,2
urg,5140,4.253597736358643,gpt2,2
ling,5143,0.1524856835603714,gpt2,2
 voices,5147,6.555881023406982,gpt2,2
 of,5154,0.30330681800842285,gpt2,2
 Aqua,5157,7.664096355438232,gpt2,2
 and,5162,2.1260035037994385,gpt2,2
 his,5166,0.25626784563064575,gpt2,2
 brother,5170,2.929409980773926,gpt2,2
 water,5178,3.9283244609832764,gpt2,2
 drops,5184,0.6950647234916687,gpt2,2
 telling,5190,7.800928115844727,gpt2,2
 each,5198,3.774919033050537,gpt2,2
 other,5203,0.028757669031620026,gpt2,2
 about,5209,3.1798815727233887,gpt2,2
 their,5215,1.4787708520889282,gpt2,2
 wonderful,5221,4.941189765930176,gpt2,2
 journey,5231,2.7431719303131104,gpt2,2
 around,5239,5.436053276062012,gpt2,2
 the,5246,0.21714922785758972,gpt2,2
 world,5250,0.6213110685348511,gpt2,2
.,5256,0.22350721061229706,gpt2,2
It,0,,gpt2,3
 was,2,3.677011251449585,gpt2,3
 cold,6,7.721949100494385,gpt2,3
 and,11,1.3275816440582275,gpt2,3
 nearly,15,8.117498397827148,gpt2,3
 dark,22,3.089641571044922,gpt2,3
 on,27,4.290884494781494,gpt2,3
 the,30,0.7187657952308655,gpt2,3
 last,34,5.855255126953125,gpt2,3
 evening,39,4.136664867401123,gpt2,3
 of,47,1.7713748216629028,gpt2,3
 the,50,1.6721479892730713,gpt2,3
 old,54,7.4310994148254395,gpt2,3
 year,58,2.2508435249328613,gpt2,3
",",63,1.27997624874115,gpt2,3
 and,64,1.019078016281128,gpt2,3
 the,68,1.748995304107666,gpt2,3
 snow,72,3.871854782104492,gpt2,3
 was,77,1.1910282373428345,gpt2,3
 falling,81,2.293926954269409,gpt2,3
 fast,89,3.7806198596954346,gpt2,3
 and,94,2.1414480209350586,gpt2,3
 furious,98,4.266379356384277,gpt2,3
.,106,1.0693172216415405,gpt2,3
 A,107,3.340895652770996,gpt2,3
 little,109,3.908342123031616,gpt2,3
 girl,116,3.1800763607025146,gpt2,3
 no,121,9.548377990722656,gpt2,3
 one,124,4.202853679656982,gpt2,3
 sheltered,128,12.496652603149414,gpt2,3
 from,138,1.7715272903442383,gpt2,3
 the,143,0.5448923110961914,gpt2,3
 gel,147,13.997950553894043,gpt2,3
id,151,4.544564247131348,gpt2,3
 air,153,4.979988098144531,gpt2,3
 ro,157,9.418688774108887,gpt2,3
amed,160,0.952785313129425,gpt2,3
 through,164,3.61439847946167,gpt2,3
 the,172,0.20402425527572632,gpt2,3
 streets,176,3.0468406677246094,gpt2,3
 with,184,3.730867862701416,gpt2,3
 a,189,1.4122140407562256,gpt2,3
 bare,191,6.053614616394043,gpt2,3
 head,196,1.9948254823684692,gpt2,3
 and,201,1.409785270690918,gpt2,3
 naked,205,6.557319641113281,gpt2,3
 feet,211,2.6991519927978516,gpt2,3
",",216,1.152688980102539,gpt2,3
 looking,217,4.535346031188965,gpt2,3
 as,225,3.690157890319824,gpt2,3
 poor,228,8.205450057983398,gpt2,3
 as,233,0.25822940468788147,gpt2,3
 a,236,1.311632752418518,gpt2,3
 church,238,8.558536529541016,gpt2,3
 mouse,245,7.3510565757751465,gpt2,3
.,251,0.6694111824035645,gpt2,3
 It,252,3.3901309967041016,gpt2,3
's,255,6.310080528259277,gpt2,3
 true,257,4.448168754577637,gpt2,3
 she,262,2.294510841369629,gpt2,3
 had,266,2.1455066204071045,gpt2,3
 on,270,8.015218734741211,gpt2,3
 a,273,1.1217193603515625,gpt2,3
 pair,275,3.768589735031128,gpt2,3
 of,280,0.0013043713988736272,gpt2,3
 sl,283,4.717393398284912,gpt2,3
ippers,286,0.1982824206352234,gpt2,3
 her,292,5.027627468109131,gpt2,3
 mother,296,3.1157665252685547,gpt2,3
 had,303,1.365431785583496,gpt2,3
 once,307,5.4943671226501465,gpt2,3
 given,312,3.146799087524414,gpt2,3
 her,318,0.14879223704338074,gpt2,3
 when,322,3.3712706565856934,gpt2,3
 she,327,0.17320376634597778,gpt2,3
 left,331,5.312894821166992,gpt2,3
 home,336,1.7069759368896484,gpt2,3
",",341,1.4882404804229736,gpt2,3
 but,342,0.4151207208633423,gpt2,3
 they,346,3.7879638671875,gpt2,3
 were,351,0.7400334477424622,gpt2,3
 as,356,5.389603614807129,gpt2,3
 much,359,3.96573543548584,gpt2,3
 use,364,8.29403305053711,gpt2,3
 to,368,1.0257402658462524,gpt2,3
 her,371,0.20497284829616547,gpt2,3
 as,375,0.341082900762558,gpt2,3
 a,378,2.0781137943267822,gpt2,3
 chocolate,380,9.345788955688477,gpt2,3
 te,390,7.876659870147705,gpt2,3
ap,393,1.2714083194732666,gpt2,3
ot,395,0.0011706650257110596,gpt2,3
.,397,0.5402195453643799,gpt2,3
 The,398,2.2648167610168457,gpt2,3
 sl,402,5.626734256744385,gpt2,3
ippers,405,0.10359872877597809,gpt2,3
 owned,411,10.513040542602539,gpt2,3
 by,417,2.1164779663085938,gpt2,3
 her,420,1.1932369470596313,gpt2,3
 mother,424,0.5882201194763184,gpt2,3
 were,431,0.9594188928604126,gpt2,3
 so,436,3.5460336208343506,gpt2,3
 large,439,4.214151382446289,gpt2,3
 that,445,0.6611595749855042,gpt2,3
 the,450,2.675567626953125,gpt2,3
 em,454,8.302017211914062,gpt2,3
ac,457,1.1227085590362549,gpt2,3
iated,459,0.010794227011501789,gpt2,3
 little,464,2.452887773513794,gpt2,3
 creature,471,4.722285270690918,gpt2,3
 had,480,2.317479133605957,gpt2,3
 lost,484,5.1544671058654785,gpt2,3
 them,489,2.9939656257629395,gpt2,3
 while,494,5.487663269042969,gpt2,3
 running,500,4.745877742767334,gpt2,3
 across,508,4.14149284362793,gpt2,3
 the,515,0.2820507287979126,gpt2,3
 street,519,0.8758936524391174,gpt2,3
 to,526,3.4528133869171143,gpt2,3
 avoid,529,5.469961643218994,gpt2,3
 two,535,7.576498985290527,gpt2,3
 car,539,5.86738920211792,gpt2,3
riages,543,0.44918885827064514,gpt2,3
 that,549,2.5660624504089355,gpt2,3
 were,554,1.0835018157958984,gpt2,3
 rolling,559,6.175250053405762,gpt2,3
 along,567,2.7091386318206787,gpt2,3
 at,573,4.185693740844727,gpt2,3
 a,576,1.2107529640197754,gpt2,3
 terrible,578,5.5887064933776855,gpt2,3
 rate,587,1.8366303443908691,gpt2,3
.,592,0.25083011388778687,gpt2,3
 One,593,4.672387599945068,gpt2,3
 of,597,0.8946314454078674,gpt2,3
 the,600,0.5801483988761902,gpt2,3
 sl,604,3.437957525253296,gpt2,3
ippers,607,0.0550420805811882,gpt2,3
 she,613,3.7177772521972656,gpt2,3
 could,617,4.967706680297852,gpt2,3
 not,623,1.3522565364837646,gpt2,3
 find,627,3.2377490997314453,gpt2,3
",",632,2.8437440395355225,gpt2,3
 and,633,1.9684830904006958,gpt2,3
 a,637,3.969461441040039,gpt2,3
 boy,639,5.553257942199707,gpt2,3
 seized,643,9.867416381835938,gpt2,3
 upon,650,4.861039161682129,gpt2,3
 the,655,2.0902888774871826,gpt2,3
 other,659,3.324201822280884,gpt2,3
",",665,0.7952437400817871,gpt2,3
 saying,666,5.8803510665893555,gpt2,3
 that,673,2.09234881401062,gpt2,3
 he,678,1.1298960447311401,gpt2,3
 could,681,2.5575995445251465,gpt2,3
 use,687,5.159732341766357,gpt2,3
 it,691,1.3199899196624756,gpt2,3
 as,694,3.231276512145996,gpt2,3
 a,697,0.4669279456138611,gpt2,3
 home,699,6.7260637283325195,gpt2,3
 for,704,1.7234710454940796,gpt2,3
 his,708,0.8336113691329956,gpt2,3
 little,712,2.496290683746338,gpt2,3
 pet,719,5.884998321533203,gpt2,3
 mouse,723,7.212960243225098,gpt2,3
.,729,0.457722932100296,gpt2,3
 So,730,5.022353172302246,gpt2,3
 with,733,5.203813076019287,gpt2,3
 her,738,2.544717788696289,gpt2,3
 naked,742,6.641838073730469,gpt2,3
 feet,748,1.062997579574585,gpt2,3
",",753,1.7153860330581665,gpt2,3
 which,754,5.635684490203857,gpt2,3
 were,760,1.4294484853744507,gpt2,3
 quite,765,5.362939834594727,gpt2,3
 red,771,7.143896102905273,gpt2,3
 and,775,1.45713472366333,gpt2,3
 blue,779,4.539343357086182,gpt2,3
 with,784,4.101661682128906,gpt2,3
 the,789,2.0673413276672363,gpt2,3
 cold,793,3.5920674800872803,gpt2,3
",",798,1.1016852855682373,gpt2,3
 the,799,1.5661258697509766,gpt2,3
 little,803,0.7501621842384338,gpt2,3
 girl,810,1.225355863571167,gpt2,3
 went,815,3.578447103500366,gpt2,3
 on,820,2.8913607597351074,gpt2,3
",",823,3.654860496520996,gpt2,3
 wondering,824,5.576536178588867,gpt2,3
 how,834,1.876715064048767,gpt2,3
 she,838,1.2444634437561035,gpt2,3
 would,842,2.5914323329925537,gpt2,3
 get,848,2.2210254669189453,gpt2,3
 through,852,4.62903356552124,gpt2,3
 this,860,2.2575793266296387,gpt2,3
 dreadful,865,5.477283954620361,gpt2,3
 night,874,2.7310073375701904,gpt2,3
.,880,0.640951931476593,gpt2,3
 She,881,2.1884632110595703,gpt2,3
 approached,885,7.374397277832031,gpt2,3
 an,896,4.317532539367676,gpt2,3
 old,899,0.862585723400116,gpt2,3
 ho,903,8.797476768493652,gpt2,3
vel,906,0.5430582761764526,gpt2,3
 she,909,4.013738632202148,gpt2,3
 had,913,0.42014044523239136,gpt2,3
 used,917,4.509093284606934,gpt2,3
 as,922,1.577780842781067,gpt2,3
 a,925,0.28221291303634644,gpt2,3
 shelter,927,1.2830175161361694,gpt2,3
 a,935,4.828388214111328,gpt2,3
 few,937,0.909079909324646,gpt2,3
 times,941,2.2543065547943115,gpt2,3
 before,947,1.3017661571502686,gpt2,3
",",954,0.5608579516410828,gpt2,3
 and,955,0.5421221256256104,gpt2,3
 found,959,2.388312339782715,gpt2,3
 the,965,2.411027431488037,gpt2,3
 entrance,969,5.549176216125488,gpt2,3
 was,978,2.862894058227539,gpt2,3
 locked,982,2.736947536468506,gpt2,3
.,989,0.7792777419090271,gpt2,3
 Tough,990,11.055987358093262,gpt2,3
 luck,996,6.294400691986084,gpt2,3
 for,1001,2.8894829750061035,gpt2,3
 the,1005,1.535313367843628,gpt2,3
 girl,1009,3.0933585166931152,gpt2,3
!,1014,3.364042282104492,gpt2,3
 This,1015,5.43882942199707,gpt2,3
 day,1020,6.1250081062316895,gpt2,3
 was,1024,1.4571336507797241,gpt2,3
 even,1028,5.271585464477539,gpt2,3
 worse,1033,0.8981398344039917,gpt2,3
 than,1039,1.4257827997207642,gpt2,3
 the,1044,1.363501787185669,gpt2,3
 others,1048,5.075862884521484,gpt2,3
.,1055,1.2264087200164795,gpt2,3
 No,1056,4.906279563903809,gpt2,3
 Good,1059,12.638270378112793,gpt2,3
 Samar,1064,4.752286434173584,gpt2,3
itan,1070,0.05637805163860321,gpt2,3
 had,1074,2.3344318866729736,gpt2,3
 given,1078,5.649430274963379,gpt2,3
 her,1084,0.1657213717699051,gpt2,3
 even,1088,6.654242992401123,gpt2,3
 a,1093,0.7774763107299805,gpt2,3
 penny,1095,5.465249538421631,gpt2,3
.,1101,2.4868643283843994,gpt2,3
 And,1102,3.976452350616455,gpt2,3
 she,1106,2.5620574951171875,gpt2,3
 had,1110,1.9738482236862183,gpt2,3
 no,1114,2.111968994140625,gpt2,3
 luck,1117,5.631363868713379,gpt2,3
 selling,1122,7.2031073570251465,gpt2,3
 any,1130,2.9552183151245117,gpt2,3
 matches,1134,11.364856719970703,gpt2,3
 that,1142,3.737987995147705,gpt2,3
 she,1147,0.8805162310600281,gpt2,3
 carried,1151,4.955723762512207,gpt2,3
 in,1159,2.2767586708068848,gpt2,3
 the,1162,2.919098138809204,gpt2,3
 old,1166,4.618221282958984,gpt2,3
 a,1170,8.347029685974121,gpt2,3
pron,1172,0.1724996566772461,gpt2,3
 her,1176,5.88015079498291,gpt2,3
 grandmother,1180,3.881808280944824,gpt2,3
 had,1192,0.7287688255310059,gpt2,3
 given,1196,1.3222042322158813,gpt2,3
 her,1202,0.08519458770751953,gpt2,3
.,1206,0.9770079851150513,gpt2,3
 Poor,1207,6.069555759429932,gpt2,3
 little,1212,1.0001285076141357,gpt2,3
 child,1219,4.805656909942627,gpt2,3
",",1225,1.184096097946167,gpt2,3
 she,1226,1.5517864227294922,gpt2,3
 looked,1230,4.592352867126465,gpt2,3
 the,1237,5.526918411254883,gpt2,3
 picture,1241,7.269664764404297,gpt2,3
 of,1249,0.7286971807479858,gpt2,3
 misery,1252,4.658495903015137,gpt2,3
.,1259,1.7979402542114258,gpt2,3
 On,1260,5.369661331176758,gpt2,3
 her,1263,2.0010416507720947,gpt2,3
 long,1267,5.419281482696533,gpt2,3
",",1272,2.0761008262634277,gpt2,3
 fair,1273,7.628010272979736,gpt2,3
 hair,1278,1.9535839557647705,gpt2,3
",",1283,1.1798956394195557,gpt2,3
 which,1284,4.417776107788086,gpt2,3
 hung,1290,3.8097548484802246,gpt2,3
 in,1295,2.4486374855041504,gpt2,3
 curls,1298,4.815190315246582,gpt2,3
 on,1304,3.786327838897705,gpt2,3
 her,1307,0.7473406791687012,gpt2,3
 shoulders,1311,2.2407760620117188,gpt2,3
",",1321,0.4160982668399811,gpt2,3
 the,1322,2.587324619293213,gpt2,3
 snow,1326,4.861262321472168,gpt2,3
fl,1331,5.731789588928223,gpt2,3
akes,1333,0.0022163845133036375,gpt2,3
 kept,1337,5.413085460662842,gpt2,3
 landing,1342,7.522921085357666,gpt2,3
",",1350,3.191387176513672,gpt2,3
 but,1351,3.268444299697876,gpt2,3
 she,1355,1.5806940793991089,gpt2,3
 did,1359,3.0322933197021484,gpt2,3
 not,1363,0.032308608293533325,gpt2,3
 notice,1367,4.211381912231445,gpt2,3
 them,1374,1.1108736991882324,gpt2,3
 as,1379,3.5908446311950684,gpt2,3
 she,1382,1.2437734603881836,gpt2,3
 sh,1386,7.266613006591797,gpt2,3
ivered,1389,0.36190879344940186,gpt2,3
 along,1395,6.768275737762451,gpt2,3
.,1401,2.0066099166870117,gpt2,3
 She,1402,1.7333992719650269,gpt2,3
 was,1406,2.2718114852905273,gpt2,3
 losing,1410,7.512567520141602,gpt2,3
 strength,1417,4.222753047943115,gpt2,3
 and,1426,1.7900636196136475,gpt2,3
 beginning,1430,7.959329605102539,gpt2,3
 to,1440,0.018568264320492744,gpt2,3
 doubt,1443,4.934785842895508,gpt2,3
 she,1449,5.4400315284729,gpt2,3
 could,1453,0.9017958045005798,gpt2,3
 weather,1459,9.754812240600586,gpt2,3
 this,1467,2.2557528018951416,gpt2,3
 storm,1472,2.816619873046875,gpt2,3
.,1478,0.6423150897026062,gpt2,3
 It,1479,3.428720474243164,gpt2,3
 was,1482,0.5526832342147827,gpt2,3
 New,1486,10.002670288085938,gpt2,3
 Year,1490,0.513999879360199,gpt2,3
's,1495,0.08187597244977951,gpt2,3
",",1497,4.573653221130371,gpt2,3
 and,1498,0.5376326441764832,gpt2,3
 the,1502,1.535088062286377,gpt2,3
 girl,1506,4.186379432678223,gpt2,3
 asked,1511,6.479046821594238,gpt2,3
 herself,1517,3.908546209335327,gpt2,3
 why,1525,3.030912160873413,gpt2,3
",",1529,3.7425014972686768,gpt2,3
 as,1530,3.3278627395629883,gpt2,3
 lights,1533,10.682190895080566,gpt2,3
 shone,1540,3.7772762775421143,gpt2,3
 from,1546,2.769284248352051,gpt2,3
 every,1551,4.865479946136475,gpt2,3
 window,1557,1.219212532043457,gpt2,3
",",1564,0.708698570728302,gpt2,3
 and,1565,3.8739895820617676,gpt2,3
 the,1569,1.4263575077056885,gpt2,3
 sav,1573,10.406166076660156,gpt2,3
ory,1577,3.343492031097412,gpt2,3
 smell,1580,2.0040690898895264,gpt2,3
 of,1586,0.19150333106517792,gpt2,3
 roast,1589,7.128697872161865,gpt2,3
 goose,1595,5.968165397644043,gpt2,3
 crept,1601,9.000373840332031,gpt2,3
 out,1607,2.9696459770202637,gpt2,3
 on,1611,4.155645847320557,gpt2,3
 the,1614,0.40602150559425354,gpt2,3
 streets,1618,2.224461078643799,gpt2,3
",",1626,0.7611660957336426,gpt2,3
 she,1627,0.9555683732032776,gpt2,3
 was,1631,2.2053136825561523,gpt2,3
 outside,1635,6.15067195892334,gpt2,3
 all,1643,3.629701614379883,gpt2,3
 alone,1647,2.04691219329834,gpt2,3
.,1653,0.45597437024116516,gpt2,3
 Ex,1654,9.046395301818848,gpt2,3
ha,1657,0.7071118354797363,gpt2,3
usted,1659,0.02273319661617279,gpt2,3
",",1664,0.9328152537345886,gpt2,3
 she,1665,0.3944905400276184,gpt2,3
 finally,1669,5.927431106567383,gpt2,3
 sat,1677,5.26608943939209,gpt2,3
 down,1681,0.8503636121749878,gpt2,3
 in,1686,2.635314464569092,gpt2,3
 a,1689,1.9211125373840332,gpt2,3
 corner,1691,2.1795005798339844,gpt2,3
 behind,1698,6.7985429763793945,gpt2,3
 the,1705,0.9637343883514404,gpt2,3
 little,1709,3.8885767459869385,gpt2,3
 bakery,1716,7.191591262817383,gpt2,3
.,1723,1.8469607830047607,gpt2,3
 She,1724,1.6487336158752441,gpt2,3
 put,1728,4.9859619140625,gpt2,3
 a,1732,3.0312747955322266,gpt2,3
 rag,1734,5.202608585357666,gpt2,3
 she,1738,6.02696418762207,gpt2,3
 had,1742,0.32257309556007385,gpt2,3
 found,1746,3.708281993865967,gpt2,3
 over,1752,5.145837783813477,gpt2,3
 her,1757,1.0281975269317627,gpt2,3
 legs,1761,7.7225470542907715,gpt2,3
 to,1766,2.1360979080200195,gpt2,3
 cover,1769,2.8945975303649902,gpt2,3
 herself,1775,3.077021598815918,gpt2,3
",",1783,1.3886548280715942,gpt2,3
 but,1784,3.0040624141693115,gpt2,3
 she,1788,2.522650718688965,gpt2,3
 could,1792,1.6914759874343872,gpt2,3
 not,1798,0.2240634262561798,gpt2,3
 keep,1802,3.763806104660034,gpt2,3
 off,1807,6.214115619659424,gpt2,3
 the,1811,1.2662522792816162,gpt2,3
 cold,1815,3.049219846725464,gpt2,3
.,1820,1.478796362876892,gpt2,3
 The,1821,2.012087345123291,gpt2,3
 girl,1825,3.0230233669281006,gpt2,3
",",1830,3.4299745559692383,gpt2,3
 who,1831,1.8489700555801392,gpt2,3
 the,1835,7.712475776672363,gpt2,3
 night,1839,5.628756523132324,gpt2,3
 air,1845,8.402783393859863,gpt2,3
 had,1849,1.5163285732269287,gpt2,3
 completely,1853,6.024568557739258,gpt2,3
 envelop,1864,4.937505722045898,gpt2,3
ed,1872,0.0010942192748188972,gpt2,3
",",1874,1.3774148225784302,gpt2,3
 dared,1875,8.02114200592041,gpt2,3
 not,1881,0.5424299240112305,gpt2,3
 go,1885,3.1232149600982666,gpt2,3
 home,1888,4.646325588226318,gpt2,3
",",1893,2.0123965740203857,gpt2,3
 for,1894,2.509359359741211,gpt2,3
 she,1898,0.987217903137207,gpt2,3
 had,1902,1.7487190961837769,gpt2,3
 sold,1906,7.793581008911133,gpt2,3
 no,1911,5.3821120262146,gpt2,3
 matches,1914,1.506989598274231,gpt2,3
.,1922,1.461976408958435,gpt2,3
 Her,1923,3.301671028137207,gpt2,3
 father,1927,3.535295009613037,gpt2,3
 had,1934,1.159035325050354,gpt2,3
 been,1938,2.758704423904419,gpt2,3
 mean,1943,9.509693145751953,gpt2,3
 and,1948,2.341614246368408,gpt2,3
 mood,1952,10.224133491516113,gpt2,3
y,1957,0.0463959164917469,gpt2,3
 ever,1958,6.068246364593506,gpt2,3
 since,1963,0.0041399020701646805,gpt2,3
 his,1969,3.08402943611145,gpt2,3
 wife,1973,2.5974924564361572,gpt2,3
 had,1978,1.3860068321228027,gpt2,3
 gone,1982,3.9997000694274902,gpt2,3
 to,1987,1.393927812576294,gpt2,3
 meet,1990,5.971407413482666,gpt2,3
 her,1995,1.288325548171997,gpt2,3
 Maker,1999,7.930586814880371,gpt2,3
.,2005,0.9729686379432678,gpt2,3
 He,2006,1.8784325122833252,gpt2,3
 would,2009,3.742739200592041,gpt2,3
 certainly,2015,6.166961669921875,gpt2,3
 beat,2025,5.505194664001465,gpt2,3
 her,2030,0.3809235394001007,gpt2,3
",",2034,2.7191648483276367,gpt2,3
 as,2035,4.111128807067871,gpt2,3
 he,2038,1.2237749099731445,gpt2,3
 has,2041,6.299492359161377,gpt2,3
 done,2045,1.0876083374023438,gpt2,3
 several,2050,5.653081893920898,gpt2,3
 times,2058,0.08338729292154312,gpt2,3
 in,2064,1.923111915588379,gpt2,3
 the,2067,0.9884248971939087,gpt2,3
 weeks,2071,6.197675704956055,gpt2,3
 past,2077,3.964447021484375,gpt2,3
",",2082,1.1415510177612305,gpt2,3
 because,2083,5.107344150543213,gpt2,3
 she,2091,1.8450186252593994,gpt2,3
 had,2095,1.2351500988006592,gpt2,3
 not,2099,2.5481162071228027,gpt2,3
 earned,2103,6.200600624084473,gpt2,3
 any,2110,2.1528029441833496,gpt2,3
 money,2114,1.298691987991333,gpt2,3
 today,2120,7.599894046783447,gpt2,3
.,2126,0.4469414949417114,gpt2,3
 Besides,2127,6.088259220123291,gpt2,3
",",2135,0.1619652658700943,gpt2,3
 it,2136,3.2244515419006348,gpt2,3
 was,2139,0.4348292052745819,gpt2,3
 almost,2143,4.85139274597168,gpt2,3
 as,2150,2.4015557765960693,gpt2,3
 cold,2153,4.502945423126221,gpt2,3
 at,2158,4.794555187225342,gpt2,3
 home,2161,2.0940465927124023,gpt2,3
 as,2166,0.5788079500198364,gpt2,3
 outside,2169,4.776322364807129,gpt2,3
",",2177,1.3040900230407715,gpt2,3
 for,2178,4.187353134155273,gpt2,3
 they,2182,4.08544921875,gpt2,3
 had,2187,1.4399259090423584,gpt2,3
 only,2191,3.8497092723846436,gpt2,3
 a,2196,2.8515820503234863,gpt2,3
 patch,2198,7.805210113525391,gpt2,3
y,2204,3.6999030113220215,gpt2,3
 roof,2205,3.0924878120422363,gpt2,3
 to,2210,3.6051225662231445,gpt2,3
 cover,2213,0.9861001372337341,gpt2,3
 them,2219,3.748220443725586,gpt2,3
.,2224,1.1079434156417847,gpt2,3
 The,2225,1.963120460510254,gpt2,3
 girl,2229,1.7471243143081665,gpt2,3
's,2234,2.916377305984497,gpt2,3
 little,2236,4.761274814605713,gpt2,3
 hands,2243,5.1326704025268555,gpt2,3
 were,2249,1.1122368574142456,gpt2,3
 almost,2254,5.693778038024902,gpt2,3
 frozen,2261,5.679051876068115,gpt2,3
 solid,2268,6.954240322113037,gpt2,3
 so,2274,5.835742950439453,gpt2,3
 she,2277,1.6647307872772217,gpt2,3
 decided,2281,6.753412246704102,gpt2,3
 that,2289,2.5945208072662354,gpt2,3
