token,offset,surprisal,openai_engine,model,id,created,string_id
 was,26,3.5872254,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 called,30,0.83681095,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 and,37,2.330242,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 though,41,8.633868,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 they,48,1.7013574,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 understood,53,6.730834,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 the,64,1.7378334,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 birds,68,5.850775,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 who,74,3.834452,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 were,78,1.7622519,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 from,83,4.6251864,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 the,88,0.92101073,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 most,92,6.939467,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 distant,97,1.6045324,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 lands,105,2.4172125,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 would,111,4.8232446,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 be,117,1.8641967,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 unable,120,3.1854808,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 to,127,0.009695308,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 come,130,2.2512908,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
",",135,0.8328248,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 many,136,4.8613114,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 birds,141,2.075724,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 came,147,1.8968701,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 from,152,1.1140583,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 far,157,2.6022415,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
away,161,3.101154,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 me,165,10.003216,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
adows,168,0.17810331,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 and,173,0.82540566,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
 woods,177,2.9942796,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
.,183,1.1671907,curie,curie:2020-05-03,cmpl-4A73TiSiSFkkBGeinscLb6sKN6H0i,1638315747,4_2
The,0,,curie,curie:2020-05-03,cmpl-4A73T3GQCnDtKnMiDDUKaVipl8ifu,1638315747,4_3
 eagle,3,10.630114,curie,curie:2020-05-03,cmpl-4A73T3GQCnDtKnMiDDUKaVipl8ifu,1638315747,4_3
",",9,3.0960472,curie,curie:2020-05-03,cmpl-4A73T3GQCnDtKnMiDDUKaVipl8ifu,1638315747,4_3
 who,10,4.128709,curie,curie:2020-05-03,cmpl-4A73T3GQCnDtKnMiDDUKaVipl8ifu,1638315747,4_3
 already,14,6.678827,curie,curie:2020-05-03,cmpl-4A73T3GQCnDtKnMiDDUKaVipl8ifu,1638315747,4_3
 thought,22,5.859394,curie,curie:2020-05-03,cmpl-4A73T3GQCnDtKnMiDDUKaVipl8ifu,1638315747,4_3
 himself,30,3.013103,curie,curie:2020-05-03,cmpl-4A73T3GQCnDtKnMiDDUKaVipl8ifu,1638315747,4_3
 the,38,2.1202023,curie,curie:2020-05-03,cmpl-4A73T3GQCnDtKnMiDDUKaVipl8ifu,1638315747,4_3
 de,42,7.2219095,curie,curie:2020-05-03,cmpl-4A73T3GQCnDtKnMiDDUKaVipl8ifu,1638315747,4_3
 facto,45,1.6899911,curie,curie:2020-05-03,cmpl-4A73T3GQCnDtKnMiDDUKaVipl8ifu,1638315747,4_3
 king,51,2.0618122,curie,curie:2020-05-03,cmpl-4A73T3GQCnDtKnMiDDUKaVipl8ifu,1638315747,4_3
",",56,3.5661187,curie,curie:2020-05-03,cmpl-4A73T3GQCnDtKnMiDDUKaVipl8ifu,1638315747,4_3
 arrived,57,8.199698,curie,curie:2020-05-03,cmpl-4A73T3GQCnDtKnMiDDUKaVipl8ifu,1638315747,4_3
 fashion,65,10.116302,curie,curie:2020-05-03,cmpl-4A73T3GQCnDtKnMiDDUKaVipl8ifu,1638315747,4_3
ably,73,0.00057154533,curie,curie:2020-05-03,cmpl-4A73T3GQCnDtKnMiDDUKaVipl8ifu,1638315747,4_3
 late,77,0.055579204,curie,curie:2020-05-03,cmpl-4A73T3GQCnDtKnMiDDUKaVipl8ifu,1638315747,4_3
.,82,1.4577296,curie,curie:2020-05-03,cmpl-4A73T3GQCnDtKnMiDDUKaVipl8ifu,1638315747,4_3
It,0,,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 was,2,2.1161098,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 a,6,1.8305446,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 hawk,8,11.75264,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 who,13,5.1301713,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 was,17,3.1068118,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 most,21,5.7522388,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 excited,26,6.585356,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 about,34,1.9502685,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 the,40,0.8214332,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 meeting,44,6.179743,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
",",52,1.621336,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 because,53,4.0764394,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 he,61,1.6323954,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 was,64,1.6029764,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 the,68,2.1393409,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 dark,72,10.349898,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 horse,77,4.9789624,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 for,83,4.8466635,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
 king,87,6.563528,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
.,92,1.0417238,curie,curie:2020-05-03,cmpl-4A73TGmUjKRALTIkhCbUo8q2LgJrJ,1638315747,4_4
The,0,,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 small,3,7.5960054,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 fry,9,7.191047,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 came,13,6.103831,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 too,18,6.4412165,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
",",22,1.9913285,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 and,23,1.5963743,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 the,27,1.8787924,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 rob,31,9.429122,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
in,35,0.64951646,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
",",37,1.4317238,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 the,38,2.6704922,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 blue,42,3.0677779,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
bird,47,1.057272,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
",",51,0.18080486,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 the,52,0.74734,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 owl,56,5.143829,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
",",60,0.22859862,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 the,61,0.76546806,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 l,65,3.7241364,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
ark,67,0.45115736,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
",",70,0.19430625,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 and,71,0.9609232,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 the,75,0.57123786,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 sp,79,2.9411094,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
arrow,82,0.005422766,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
",",87,1.4539893,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 who,88,4.100909,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 had,92,3.0702846,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 only,96,5.8622603,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 a,101,2.368222,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 chance,103,6.975923,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 in,110,4.0065885,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 a,113,1.3900381,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 million,115,2.4447215,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 to,123,1.0047964,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 be,126,2.3252835,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 king,129,7.154411,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
",",134,1.9653385,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 were,135,3.9754007,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 all,140,1.5068214,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 present,144,3.3696308,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 at,152,2.974936,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 the,155,0.2682463,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
 meeting,159,5.3441668,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
.,167,0.6052925,curie,curie:2020-05-03,cmpl-4A73UZq2nxj8kW2PWZYh4YyVMXqaJ,1638315748,4_5
The,0,,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
 c,3,8.615411,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
uck,5,3.9861262,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
oo,8,0.2682,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
",",10,3.2694893,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
 who,11,3.7642994,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
 was,15,2.833813,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
 almost,19,5.983109,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
 not,26,8.1144085,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
 invited,30,6.443948,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
 because,38,3.4417315,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
 his,46,3.5977666,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
 call,50,5.0585995,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
 so,55,5.1049705,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
 annoyed,58,4.805884,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
 the,66,0.5402597,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
 other,70,1.8169092,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
 birds,76,0.19891372,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
",",82,0.37342262,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
 came,83,3.2595086,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
 too,88,4.8873196,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
.,92,1.1693302,curie,curie:2020-05-03,cmpl-4A73UAi6JJmFytHEyzfHOJRS6AQLT,1638315748,4_6
It,0,,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 was,2,2.1161098,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 the,6,2.6455116,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 very,10,5.7185874,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 little,15,8.176898,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 bird,22,7.4053326,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 who,27,2.893884,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 had,31,1.9667252,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 no,35,7.02275,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 name,38,2.0635924,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 at,43,4.9774146,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 all,46,0.3263388,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
",",50,1.0800161,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 however,51,7.2160926,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
",",59,0.8483942,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 that,60,0.9945767,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 would,65,5.4641643,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 end,71,5.242111,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 up,75,0.33613044,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 overturn,78,10.130517,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
ing,87,0.00038614578,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 the,90,0.9236007,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 balance,94,4.155469,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 of,102,0.6394084,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 power,105,0.8765783,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 among,111,5.2313085,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 the,117,0.31695196,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
 birds,121,2.1662514,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
.,127,0.8049328,curie,curie:2020-05-03,cmpl-4A73UuAI4mE1zNscShAwXX0yrgb2s,1638315748,4_7
That,0,,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 there,4,5.7907705,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 would,10,4.4244213,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 be,16,0.22589904,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 great,19,5.7640924,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 confusion,25,4.073665,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 and,35,1.9002512,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 noise,39,6.1169934,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 among,45,3.0057867,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 the,51,0.37811658,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 birds,55,5.1894546,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 at,61,4.330233,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 the,64,0.77667403,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 meeting,68,5.505309,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 was,76,4.8764677,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 to,80,4.6015544,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 be,83,0.301955,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 expected,86,0.19399394,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
",",95,1.0408252,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 given,96,5.5872684,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 the,102,0.8620496,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 sheer,106,4.888783,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 numbers,112,2.0607924,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 of,120,0.7408061,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 birds,123,1.9045478,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 that,129,2.0096142,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 have,134,4.3528543,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
 gathered,139,2.2019508,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
.,148,1.8565869,curie,curie:2020-05-03,cmpl-4A73UPYbtRmBa3PfOZG6J0SiOvwHz,1638315748,4_8
There,0,,curie,curie:2020-05-03,cmpl-4A73UFKWiTXpcxRFBlw4iAdb1CVuE,1638315748,4_9
 was,5,2.2774441,curie,curie:2020-05-03,cmpl-4A73UFKWiTXpcxRFBlw4iAdb1CVuE,1638315748,4_9
 piping,9,13.071195,curie,curie:2020-05-03,cmpl-4A73UFKWiTXpcxRFBlw4iAdb1CVuE,1638315748,4_9
",",16,2.4129436,curie,curie:2020-05-03,cmpl-4A73UFKWiTXpcxRFBlw4iAdb1CVuE,1638315748,4_9
 his,17,6.2817554,curie,curie:2020-05-03,cmpl-4A73UFKWiTXpcxRFBlw4iAdb1CVuE,1638315748,4_9
sing,21,0.27817544,curie,curie:2020-05-03,cmpl-4A73UFKWiTXpcxRFBlw4iAdb1CVuE,1638315748,4_9
",",25,0.51125664,curie,curie:2020-05-03,cmpl-4A73UFKWiTXpcxRFBlw4iAdb1CVuE,1638315748,4_9
 and,26,0.9540686,curie,curie:2020-05-03,cmpl-4A73UFKWiTXpcxRFBlw4iAdb1CVuE,1638315748,4_9
 cl,30,3.8724844,curie,curie:2020-05-03,cmpl-4A73UFKWiTXpcxRFBlw4iAdb1CVuE,1638315748,4_9
acking,33,3.669307,curie,curie:2020-05-03,cmpl-4A73UFKWiTXpcxRFBlw4iAdb1CVuE,1638315748,4_9
",",39,2.0760014,curie,curie:2020-05-03,cmpl-4A73UFKWiTXpcxRFBlw4iAdb1CVuE,1638315748,4_9
 but,40,2.5421731,curie,curie:2020-05-03,cmpl-4A73UFKWiTXpcxRFBlw4iAdb1CVuE,1638315748,4_9
 finally,44,6.7135906,curie,curie:2020-05-03,cmpl-4A73UFKWiTXpcxRFBlw4iAdb1CVuE,1638315748,4_9
 it,52,2.8142273,curie,curie:2020-05-03,cmpl-4A73UFKWiTXpcxRFBlw4iAdb1CVuE,1638315748,4_9
 was,55,1.4765152,curie,curie:2020-05-03,cmpl-4A73UFKWiTXpcxRFBlw4iAdb1CVuE,1638315748,4_9
